step_id,latency_ms,queue_time,attempt,parallel_group_id,workflow,tenant,version,risk,sla_ms,critical_path_ms,started_at,sla_breach_risk
step_0246,358,140,1,0,retail_storefront,GlobalFactory,v2.0,ok,14266,10874,2025-09-07 09:45:03,0
step_0247,316,197,0,47,retail_storefront,GlobalFactory,v2.0,watch,9375,8496,2025-09-24 01:11:12,0
step_0248,1720,45,0,28,designer_collection,GlobalFactory,v1.0,ok,12191,8708,2025-10-13 15:47:07,0
step_0249,663,869,1,0,production_forecast,LuxDesign,v2.0,breach,15132,9111,2025-10-09 01:00:22,1
step_0250,206,320,0,28,sustainability_audit,AcmeFashion,v1.0,ok,7983,7530,2025-10-16 23:20:59,1
step_0251,950,68,2,0,production_forecast,AcmeFashion,v2.0,ok,12847,8498,2025-10-12 21:08:23,0
step_0252,2208,1200,0,43,sustainability_audit,GlobalFactory,v2.0,ok,8505,4282,2025-10-10 01:21:20,0
step_0253,1030,805,2,3,designer_collection,TrendyRetail,v2.0,watch,11445,6561,2025-09-26 01:12:53,0
step_0254,172,421,0,38,production_forecast,GlobalFactory,v2.0,watch,11872,9344,2025-09-19 16:34:42,0
step_0255,356,198,0,0,production_forecast,LuxDesign,v2.0,ok,13522,9672,2025-10-12 21:56:59,0
step_0256,1213,115,1,23,sustainability_audit,AcmeFashion,v1.0,ok,7954,4477,2025-09-16 20:29:05,0
step_0257,304,429,0,45,designer_collection,GlobalFactory,v2.0,ok,12614,7728,2025-10-19 11:19:51,0
step_0258,682,1515,0,7,sustainability_audit,TrendyRetail,v2.0,ok,8514,10011,2025-09-11 07:58:40,1
step_0259,859,146,4,0,production_forecast,GlobalFactory,v2.0,ok,12419,9365,2025-10-17 07:20:11,0
step_0260,261,588,0,23,designer_collection,GlobalFactory,v3.0,at_risk,14326,9754,2025-10-19 18:14:23,0
step_0261,479,2283,1,0,designer_collection,LuxDesign,v1.0,at_risk,13602,10197,2025-09-05 05:23:04,0
step_0262,100,709,0,34,designer_collection,TrendyRetail,v3.0,ok,10068,4192,2025-09-02 19:44:36,0
step_0263,244,405,0,25,designer_collection,LuxDesign,v2.0,ok,9353,5104,2025-09-21 06:24:08,1
step_0264,418,882,1,10,production_forecast,GlobalFactory,v2.0,breach,10621,6214,2025-09-05 16:53:20,0
step_0265,208,1218,0,32,production_forecast,EcoWear,v1.0,ok,8299,7785,2025-09-04 12:56:35,1
step_0266,1567,625,2,3,retail_storefront,EcoWear,v2.0,ok,11028,4749,2025-10-14 14:25:21,0
step_0267,183,1438,1,45,retail_storefront,TrendyRetail,v2.0,ok,12826,7558,2025-10-02 02:53:01,0
step_0268,367,505,0,10,sustainability_audit,EcoWear,v3.0,ok,8425,5958,2025-10-08 19:21:29,0
step_0269,547,1240,1,36,designer_collection,LuxDesign,v2.0,ok,13255,8587,2025-10-12 19:25:10,0
step_0270,1371,2125,1,4,designer_collection,AcmeFashion,v2.0,ok,10098,5596,2025-09-01 07:22:37,0
step_0271,183,486,0,33,production_forecast,GlobalFactory,v1.0,ok,13763,9213,2025-10-14 16:01:10,0
step_0272,1128,650,1,0,designer_collection,LuxDesign,v1.0,watch,14428,12536,2025-10-11 07:24:48,0
step_0273,503,658,2,6,designer_collection,GlobalFactory,v3.0,breach,11808,9561,2025-09-29 19:05:02,0
step_0274,4301,1064,2,0,production_forecast,TrendyRetail,v1.0,ok,12683,6395,2025-09-07 08:33:26,0
step_0275,690,1211,2,16,retail_storefront,TrendyRetail,v3.0,at_risk,11674,8288,2025-09-14 16:18:34,0
step_0276,574,19,1,15,retail_storefront,EcoWear,v1.0,at_risk,7615,2679,2025-10-11 00:45:28,0
step_0277,328,925,0,10,sustainability_audit,EcoWear,v2.0,ok,10989,8095,2025-10-06 13:30:01,1
step_0278,525,1072,0,49,production_forecast,TrendyRetail,v2.0,ok,9631,8121,2025-10-16 10:14:09,1
step_0279,381,843,0,3,sustainability_audit,LuxDesign,v3.0,watch,10248,5119,2025-09-24 09:42:27,1
step_0280,541,875,0,37,designer_collection,AcmeFashion,v2.0,at_risk,11173,8385,2025-09-05 07:13:33,1
step_0281,794,29,1,16,retail_storefront,LuxDesign,v1.0,at_risk,10057,9313,2025-10-14 23:27:14,1
step_0282,1517,408,0,9,designer_collection,TrendyRetail,v2.0,ok,14208,6669,2025-09-25 12:23:41,0
step_0283,210,1193,1,1,sustainability_audit,EcoWear,v3.0,ok,7712,5548,2025-10-01 04:24:10,0
step_0284,2225,1902,1,28,designer_collection,GlobalFactory,v1.0,watch,7802,5677,2025-09-14 01:48:38,1
step_0285,127,182,1,9,retail_storefront,AcmeFashion,v1.0,ok,9104,6212,2025-09-23 16:09:32,0
step_0286,449,605,1,39,production_forecast,EcoWear,v3.0,at_risk,13431,7817,2025-09-29 07:30:25,0
step_0287,754,1141,1,49,designer_collection,GlobalFactory,v3.0,ok,9843,7330,2025-09-04 14:42:29,0
step_0288,608,977,0,2,designer_collection,GlobalFactory,v1.0,ok,10762,6928,2025-09-21 19:36:02,0
step_0289,323,675,1,0,retail_storefront,AcmeFashion,v2.0,ok,12334,8999,2025-09-30 19:09:03,0
step_0290,432,13,0,8,designer_collection,EcoWear,v1.0,watch,15322,9644,2025-09-27 12:56:19,0
step_0291,354,900,0,17,production_forecast,EcoWear,v2.0,ok,12523,8814,2025-09-18 10:16:14,0
step_0292,4320,1038,0,7,designer_collection,LuxDesign,v2.0,at_risk,12979,13064,2025-10-15 17:02:46,0
step_0293,4961,898,0,49,production_forecast,LuxDesign,v1.0,ok,13202,6922,2025-10-11 06:50:31,0
step_0294,641,1016,0,37,designer_collection,EcoWear,v2.0,at_risk,11003,3354,2025-09-19 11:50:15,0
step_0295,307,394,0,48,production_forecast,GlobalFactory,v3.0,watch,12523,8963,2025-10-18 09:51:33,0
step_0296,938,3552,0,11,sustainability_audit,GlobalFactory,v1.0,watch,8405,5397,2025-09-05 10:55:33,1
step_0297,619,1031,0,7,sustainability_audit,GlobalFactory,v1.0,watch,13236,8960,2025-10-13 00:52:47,0
step_0298,883,605,2,13,designer_collection,AcmeFashion,v1.0,ok,14503,8591,2025-09-26 03:47:31,0
step_0299,776,1904,4,21,designer_collection,LuxDesign,v3.0,ok,13580,10076,2025-09-02 16:48:06,1
step_0300,279,1671,2,34,designer_collection,LuxDesign,v3.0,ok,11179,9962,2025-10-08 02:36:17,0
step_0301,337,1179,1,43,retail_storefront,AcmeFashion,v3.0,ok,11386,6889,2025-09-20 04:07:26,0
step_0302,843,580,0,17,designer_collection,LuxDesign,v2.0,ok,11955,9822,2025-09-22 06:07:40,0
step_0303,766,524,0,6,designer_collection,LuxDesign,v1.0,ok,10665,7880,2025-09-21 13:54:57,0
step_0304,492,278,2,8,designer_collection,LuxDesign,v1.0,ok,13403,10004,2025-10-03 04:35:03,0
step_0305,542,202,1,32,retail_storefront,GlobalFactory,v3.0,watch,6195,4592,2025-09-25 13:10:42,0
step_0306,1222,502,0,23,sustainability_audit,GlobalFactory,v1.0,at_risk,11773,7568,2025-09-15 02:37:57,0
step_0307,330,603,2,18,retail_storefront,TrendyRetail,v2.0,watch,7939,6557,2025-10-07 07:33:54,0
step_0308,733,196,2,1,retail_storefront,GlobalFactory,v2.0,ok,11465,7187,2025-10-01 04:17:20,1
step_0309,4276,1791,0,43,production_forecast,TrendyRetail,v2.0,ok,7721,6873,2025-09-25 06:03:21,1
step_0310,429,570,0,37,production_forecast,AcmeFashion,v2.0,ok,10090,8770,2025-09-26 22:10:42,0
step_0311,1078,523,0,0,retail_storefront,LuxDesign,v1.0,at_risk,10907,7333,2025-09-29 05:48:15,0
step_0312,891,400,1,11,designer_collection,AcmeFashion,v2.0,ok,14089,8269,2025-09-19 07:59:34,0
step_0313,883,41,2,22,designer_collection,TrendyRetail,v2.0,ok,10341,7207,2025-09-10 17:39:54,1
step_0314,1246,1498,0,16,production_forecast,LuxDesign,v3.0,ok,8964,7951,2025-09-30 11:24:20,1
step_0315,507,266,0,13,designer_collection,LuxDesign,v2.0,watch,14452,9367,2025-10-01 08:28:01,0
step_0316,805,719,2,33,production_forecast,EcoWear,v1.0,ok,15182,10823,2025-09-17 05:06:24,0
step_0317,402,654,1,0,retail_storefront,EcoWear,v1.0,ok,8180,5372,2025-09-09 06:28:20,1
step_0318,627,614,0,17,production_forecast,TrendyRetail,v1.0,ok,5247,3092,2025-09-05 08:22:05,0
step_0319,4058,522,1,4,retail_storefront,TrendyRetail,v1.0,ok,13041,11604,2025-09-12 02:13:41,1
step_0320,535,140,1,0,production_forecast,AcmeFashion,v2.0,watch,10676,8852,2025-10-03 01:05:14,0
step_0321,4819,230,0,17,designer_collection,AcmeFashion,v1.0,ok,9826,5692,2025-09-29 03:50:55,1
step_0322,281,519,0,0,designer_collection,LuxDesign,v1.0,watch,12139,5449,2025-09-25 19:47:02,0
step_0323,2163,1090,3,4,designer_collection,TrendyRetail,v2.0,at_risk,16667,12365,2025-09-08 22:29:26,0
step_0324,247,395,0,20,designer_collection,AcmeFashion,v2.0,ok,13578,8236,2025-10-11 11:42:06,0
step_0325,213,159,1,49,designer_collection,EcoWear,v2.0,ok,13873,10083,2025-09-11 06:55:11,0
step_0326,1124,64,1,31,designer_collection,EcoWear,v2.0,ok,12388,8326,2025-09-30 01:16:21,0
step_0327,870,761,1,5,designer_collection,GlobalFactory,v3.0,at_risk,13144,11114,2025-09-21 22:32:53,0
step_0328,773,385,2,12,designer_collection,TrendyRetail,v2.0,ok,16073,11001,2025-09-15 13:03:14,0
step_0329,776,93,0,13,production_forecast,TrendyRetail,v2.0,ok,9014,6631,2025-10-10 15:58:56,0
step_0330,495,785,1,0,retail_storefront,TrendyRetail,v1.0,watch,11520,11342,2025-10-06 22:06:13,1
step_0331,4242,162,1,0,designer_collection,TrendyRetail,v2.0,ok,11916,10109,2025-09-30 10:33:03,0
step_0332,527,497,0,0,retail_storefront,GlobalFactory,v2.0,at_risk,9874,4244,2025-10-17 06:36:01,0
step_0333,4184,255,2,21,designer_collection,AcmeFashion,v1.0,watch,9253,6051,2025-09-20 05:16:38,1
step_0334,989,1878,0,30,sustainability_audit,AcmeFashion,v1.0,breach,10841,6769,2025-10-05 07:30:40,0
step_0335,451,181,0,25,designer_collection,TrendyRetail,v1.0,ok,13397,10244,2025-09-03 22:32:10,0
step_0336,4735,381,0,49,retail_storefront,GlobalFactory,v1.0,ok,9626,5888,2025-10-18 00:19:38,1
step_0337,399,2244,0,0,designer_collection,LuxDesign,v2.0,at_risk,15473,8513,2025-09-03 01:56:20,0
step_0338,667,268,1,50,sustainability_audit,EcoWear,v2.0,breach,10166,7277,2025-09-17 04:24:20,1
step_0339,336,724,0,17,retail_storefront,TrendyRetail,v2.0,ok,5753,5461,2025-09-21 01:32:10,1
step_0340,281,266,1,2,designer_collection,TrendyRetail,v1.0,ok,13319,9096,2025-09-05 08:00:37,1
step_0341,592,82,2,47,production_forecast,GlobalFactory,v2.0,ok,8442,5578,2025-09-08 13:21:55,0
step_0342,593,691,1,17,designer_collection,AcmeFashion,v2.0,watch,15428,10663,2025-09-15 14:06:26,0
step_0343,350,1734,3,10,designer_collection,AcmeFashion,v2.0,watch,16502,10408,2025-09-28 06:14:31,0
step_0344,359,421,0,1,designer_collection,EcoWear,v1.0,ok,14417,9745,2025-10-09 08:59:37,0
step_0345,588,688,0,5,production_forecast,EcoWear,v2.0,ok,10998,7251,2025-10-08 16:39:03,1
step_0346,181,657,2,49,designer_collection,LuxDesign,v1.0,ok,13442,10312,2025-09-28 23:48:36,1
step_0347,186,375,0,7,production_forecast,EcoWear,v2.0,ok,9354,8333,2025-09-10 12:44:01,0
step_0348,302,667,1,49,production_forecast,LuxDesign,v1.0,ok,12347,9758,2025-10-12 11:22:15,0
step_0349,430,210,0,9,designer_collection,LuxDesign,v2.0,ok,10092,6422,2025-09-17 11:56:43,0
step_0350,621,332,0,2,designer_collection,LuxDesign,v2.0,ok,16511,8757,2025-09-11 06:27:01,0
step_0351,1404,408,0,0,production_forecast,TrendyRetail,v2.0,ok,8831,5838,2025-10-09 20:33:18,0
step_0352,911,1396,2,14,designer_collection,GlobalFactory,v2.0,ok,8068,6607,2025-09-10 04:13:57,0
step_0353,447,299,1,3,designer_collection,AcmeFashion,v3.0,at_risk,11604,9581,2025-09-10 00:44:44,0
step_0354,493,705,1,32,production_forecast,LuxDesign,v3.0,watch,12303,8258,2025-09-11 03:24:49,0
step_0355,247,168,1,3,designer_collection,GlobalFactory,v1.0,watch,17562,11422,2025-10-04 14:11:16,1
step_0356,493,203,0,40,designer_collection,AcmeFashion,v2.0,watch,10263,5375,2025-10-15 21:07:41,1
step_0357,4763,731,1,40,retail_storefront,GlobalFactory,v2.0,watch,10125,8309,2025-09-28 02:23:35,1
step_0358,4713,1005,1,6,sustainability_audit,EcoWear,v1.0,ok,9998,4705,2025-09-04 07:21:05,1
step_0359,280,434,0,35,retail_storefront,LuxDesign,v1.0,ok,7893,6859,2025-09-21 17:39:48,0
step_0360,719,285,2,42,designer_collection,TrendyRetail,v3.0,breach,9597,5846,2025-09-07 05:15:58,0
step_0361,1461,1687,0,25,designer_collection,GlobalFactory,v3.0,ok,7473,3479,2025-09-25 22:52:02,1
step_0362,463,102,1,11,retail_storefront,EcoWear,v2.0,ok,13054,11228,2025-09-12 22:03:28,0
step_0363,662,892,0,16,sustainability_audit,TrendyRetail,v1.0,ok,8411,4023,2025-10-08 07:51:35,0
step_0364,810,820,1,37,designer_collection,AcmeFashion,v1.0,at_risk,6994,2739,2025-10-14 16:30:05,0
step_0365,377,820,2,6,retail_storefront,LuxDesign,v2.0,ok,9226,9421,2025-10-11 06:39:07,1
step_0366,4075,1917,0,9,retail_storefront,EcoWear,v2.0,ok,12437,9597,2025-09-29 15:25:08,1
step_0367,504,911,0,0,sustainability_audit,AcmeFashion,v2.0,watch,11031,8328,2025-09-05 04:41:25,1
step_0368,535,251,0,13,designer_collection,AcmeFashion,v1.0,breach,13226,9594,2025-09-17 19:38:25,0
step_0369,291,305,0,0,designer_collection,AcmeFashion,v2.0,ok,15885,10099,2025-09-03 06:48:50,1
step_0370,508,347,2,8,production_forecast,LuxDesign,v2.0,ok,13292,8550,2025-09-27 18:31:41,0
step_0371,708,21,1,11,production_forecast,TrendyRetail,v2.0,breach,5242,6270,2025-09-21 22:20:03,0
step_0372,1380,1713,2,4,production_forecast,GlobalFactory,v2.0,ok,9949,6827,2025-10-04 00:09:55,1
step_0373,978,53,0,0,sustainability_audit,GlobalFactory,v1.0,ok,10869,6617,2025-09-30 23:02:00,1
step_0374,2257,842,2,21,retail_storefront,TrendyRetail,v2.0,ok,10378,9270,2025-09-03 05:56:25,0
step_0375,292,916,0,42,designer_collection,AcmeFashion,v2.0,ok,13333,8213,2025-09-23 23:05:42,1
step_0376,920,1299,1,9,production_forecast,EcoWear,v2.0,ok,16903,12536,2025-10-01 14:21:22,0
step_0377,568,564,1,3,production_forecast,GlobalFactory,v1.0,watch,8866,8279,2025-09-01 16:14:08,1
step_0378,2315,904,0,6,sustainability_audit,LuxDesign,v3.0,ok,5500,3575,2025-09-13 18:19:09,1
step_0379,283,252,0,42,production_forecast,EcoWear,v3.0,ok,5646,2000,2025-10-02 12:01:05,0
step_0380,277,958,0,21,production_forecast,AcmeFashion,v2.0,ok,13027,10442,2025-09-06 19:14:32,0
step_0381,328,294,1,0,designer_collection,AcmeFashion,v2.0,breach,11615,10048,2025-09-02 21:14:44,0
step_0382,113,1631,2,32,production_forecast,TrendyRetail,v2.0,ok,7724,5438,2025-10-02 01:06:08,0
step_0383,346,124,0,0,designer_collection,EcoWear,v2.0,ok,11436,7677,2025-09-17 17:37:15,1
step_0384,293,265,0,0,production_forecast,EcoWear,v2.0,ok,9943,6934,2025-09-01 22:08:02,0
step_0385,555,483,1,4,retail_storefront,LuxDesign,v2.0,watch,9292,6642,2025-10-16 16:04:38,0
step_0386,4140,1046,1,0,designer_collection,AcmeFashion,v3.0,watch,7408,4667,2025-09-30 13:23:11,1
step_0387,1859,967,0,26,production_forecast,AcmeFashion,v2.0,watch,12304,11251,2025-09-30 18:43:34,1
step_0388,972,165,0,18,sustainability_audit,EcoWear,v3.0,at_risk,11435,8305,2025-09-27 13:21:56,0
step_0389,4567,109,0,33,designer_collection,EcoWear,v2.0,ok,12309,8644,2025-10-16 02:17:43,1
step_0390,266,253,2,20,designer_collection,EcoWear,v1.0,ok,11816,9440,2025-10-19 12:43:03,0
step_0391,705,462,1,14,production_forecast,AcmeFashion,v2.0,breach,11393,7345,2025-09-05 13:58:14,0
step_0392,198,542,1,21,retail_storefront,LuxDesign,v2.0,ok,10098,6702,2025-09-17 11:53:15,0
step_0393,1801,392,1,15,production_forecast,GlobalFactory,v3.0,ok,7093,5716,2025-10-08 14:49:39,1
step_0394,1141,761,0,0,production_forecast,GlobalFactory,v2.0,ok,9156,6350,2025-09-20 13:08:28,1
step_0395,360,390,0,31,designer_collection,AcmeFashion,v2.0,ok,12513,9886,2025-09-21 21:50:19,0
step_0396,150,2047,1,48,sustainability_audit,AcmeFashion,v1.0,ok,8529,5504,2025-09-24 05:27:54,0
step_0397,1289,211,3,14,designer_collection,LuxDesign,v1.0,breach,14120,10508,2025-09-07 13:08:15,0
step_0398,461,691,0,14,designer_collection,AcmeFashion,v1.0,ok,8756,7339,2025-09-28 13:00:47,0
step_0399,1189,661,1,0,production_forecast,TrendyRetail,v2.0,ok,16166,12845,2025-10-10 03:42:33,0
step_0400,163,231,1,44,production_forecast,AcmeFashion,v3.0,at_risk,15562,7919,2025-10-08 08:49:21,1
step_0401,328,371,1,46,production_forecast,AcmeFashion,v1.0,ok,10376,7714,2025-09-29 18:48:37,0
step_0402,501,318,1,39,production_forecast,LuxDesign,v2.0,watch,7706,6661,2025-10-02 23:06:04,0
step_0403,516,132,0,0,retail_storefront,LuxDesign,v2.0,ok,8927,4804,2025-09-08 19:18:06,0
step_0404,364,454,1,44,designer_collection,GlobalFactory,v1.0,at_risk,14912,12053,2025-10-01 18:06:34,0
step_0405,773,342,0,0,production_forecast,TrendyRetail,v2.0,at_risk,10254,7493,2025-09-15 08:32:34,0
step_0406,236,137,1,16,production_forecast,LuxDesign,v3.0,ok,11866,7657,2025-09-28 07:07:20,0
step_0407,452,418,0,19,designer_collection,EcoWear,v2.0,ok,12123,9127,2025-09-01 09:43:59,0
step_0408,543,383,1,40,retail_storefront,EcoWear,v1.0,at_risk,11144,9035,2025-09-01 03:09:35,0
step_0409,716,98,1,35,designer_collection,TrendyRetail,v1.0,watch,13201,6009,2025-10-09 06:25:34,1
step_0410,822,98,0,38,designer_collection,EcoWear,v2.0,ok,11288,10330,2025-10-15 20:55:12,0
step_0411,227,729,3,42,designer_collection,GlobalFactory,v3.0,ok,15487,7917,2025-09-10 21:59:05,1
step_0412,170,858,0,18,designer_collection,TrendyRetail,v2.0,ok,13221,7598,2025-09-03 15:41:00,0
step_0413,1222,1983,1,37,designer_collection,TrendyRetail,v1.0,at_risk,14835,12523,2025-10-13 03:23:40,1
step_0414,630,63,1,0,designer_collection,LuxDesign,v1.0,ok,11412,9374,2025-09-14 04:39:49,0
step_0415,296,87,0,16,production_forecast,GlobalFactory,v2.0,watch,10635,6768,2025-10-10 14:53:08,0
step_0416,1480,37,1,0,designer_collection,GlobalFactory,v1.0,ok,18433,14446,2025-09-14 17:14:58,0
step_0417,4086,531,0,45,retail_storefront,GlobalFactory,v1.0,ok,9925,7461,2025-09-08 09:09:34,1
step_0418,1141,682,2,48,designer_collection,TrendyRetail,v1.0,watch,15008,10858,2025-10-04 22:42:23,0
step_0419,524,361,1,0,production_forecast,EcoWear,v2.0,ok,7796,2000,2025-10-13 03:36:21,0
step_0420,2115,1119,0,21,designer_collection,GlobalFactory,v1.0,ok,12858,7456,2025-10-07 13:57:25,0
step_0421,1708,812,1,8,designer_collection,EcoWear,v2.0,watch,11021,7163,2025-09-07 11:48:37,0
step_0422,420,2980,0,9,designer_collection,EcoWear,v2.0,ok,15693,7453,2025-09-15 20:58:19,0
step_0423,987,103,0,16,designer_collection,GlobalFactory,v1.0,watch,10378,8426,2025-09-10 05:27:08,1
step_0424,785,42,1,0,production_forecast,GlobalFactory,v3.0,watch,10056,6950,2025-09-17 00:19:04,0
step_0425,1303,224,0,0,production_forecast,LuxDesign,v1.0,ok,12275,10572,2025-09-24 04:02:40,0
step_0426,254,13,0,24,designer_collection,TrendyRetail,v2.0,ok,9476,5861,2025-09-07 10:03:32,1
step_0427,808,1888,0,0,retail_storefront,EcoWear,v1.0,ok,10254,5060,2025-10-01 10:07:48,0
step_0428,1048,253,1,25,designer_collection,LuxDesign,v3.0,watch,10555,5904,2025-09-17 07:37:55,0
step_0429,145,562,0,8,designer_collection,GlobalFactory,v2.0,at_risk,12336,9094,2025-10-17 01:48:06,1
step_0430,218,267,0,40,designer_collection,GlobalFactory,v2.0,watch,11780,9901,2025-10-12 02:10:07,0
step_0431,119,197,1,26,production_forecast,TrendyRetail,v2.0,watch,15038,10564,2025-09-15 07:16:25,0
step_0432,414,115,0,32,sustainability_audit,GlobalFactory,v1.0,ok,10925,9135,2025-09-06 16:05:52,0
step_0433,826,270,0,0,production_forecast,LuxDesign,v2.0,ok,8126,5676,2025-10-08 23:29:12,1
step_0434,1431,668,0,5,production_forecast,AcmeFashion,v2.0,at_risk,8977,7230,2025-10-19 21:41:42,1
step_0435,526,2493,1,50,designer_collection,GlobalFactory,v1.0,watch,10950,10243,2025-09-26 20:36:35,0
step_0436,1563,571,1,15,retail_storefront,AcmeFashion,v3.0,ok,8600,6840,2025-10-15 18:38:27,1
step_0437,190,532,1,10,designer_collection,LuxDesign,v2.0,breach,15406,9685,2025-09-15 08:00:53,0
step_0438,151,25,0,43,retail_storefront,EcoWear,v2.0,at_risk,8883,6616,2025-09-29 03:07:19,0
step_0439,480,1283,1,0,sustainability_audit,EcoWear,v1.0,watch,9925,7099,2025-09-12 07:47:58,1
step_0440,654,32,0,21,retail_storefront,AcmeFashion,v1.0,ok,11202,7301,2025-09-07 04:06:56,0
step_0441,488,1656,0,1,production_forecast,AcmeFashion,v2.0,ok,17139,10800,2025-09-07 04:19:15,0
step_0442,117,541,0,11,production_forecast,LuxDesign,v3.0,at_risk,10678,10823,2025-09-09 00:37:35,1
step_0443,469,129,2,0,production_forecast,TrendyRetail,v1.0,ok,14655,9863,2025-10-07 01:52:15,0
step_0444,200,420,1,0,designer_collection,AcmeFashion,v1.0,at_risk,10964,4164,2025-09-27 10:16:52,0
step_0445,799,3706,1,14,retail_storefront,TrendyRetail,v2.0,at_risk,11952,7413,2025-10-04 09:54:47,0
step_0446,646,254,0,37,production_forecast,TrendyRetail,v1.0,ok,9158,5256,2025-09-09 00:09:22,0
step_0447,258,219,0,47,production_forecast,AcmeFashion,v2.0,watch,12762,8561,2025-09-07 07:55:15,0
step_0448,348,87,3,27,designer_collection,TrendyRetail,v2.0,ok,11107,5527,2025-09-30 10:15:18,0
step_0449,238,636,0,12,designer_collection,AcmeFashion,v1.0,watch,14189,9109,2025-09-07 13:23:18,0
step_0450,478,65,1,36,retail_storefront,LuxDesign,v2.0,ok,11612,8505,2025-09-17 18:25:18,0
step_0451,975,1016,1,20,designer_collection,EcoWear,v3.0,watch,13503,7442,2025-09-20 13:22:18,0
step_0452,250,1761,1,11,retail_storefront,LuxDesign,v3.0,ok,10856,9358,2025-09-03 16:56:01,1
step_0453,4359,1880,0,0,sustainability_audit,TrendyRetail,v2.0,ok,9045,6395,2025-10-14 14:33:39,1
step_0454,344,79,0,38,retail_storefront,TrendyRetail,v2.0,ok,11449,8270,2025-09-24 08:27:28,0
step_0455,287,571,0,19,designer_collection,EcoWear,v2.0,ok,8156,5109,2025-10-13 08:52:44,1
step_0456,463,71,3,48,retail_storefront,TrendyRetail,v2.0,watch,15106,10908,2025-09-01 08:43:10,0
step_0457,4350,594,0,38,production_forecast,TrendyRetail,v2.0,watch,12417,9842,2025-09-27 08:58:08,1
step_0458,339,1181,2,14,designer_collection,TrendyRetail,v2.0,watch,13301,9668,2025-09-23 05:07:04,0
step_0459,216,540,0,34,designer_collection,TrendyRetail,v3.0,watch,13133,10891,2025-09-07 19:28:50,0
step_0460,1978,1439,4,16,designer_collection,LuxDesign,v1.0,at_risk,10215,7361,2025-09-12 23:03:23,0
step_0461,512,1132,1,0,designer_collection,TrendyRetail,v1.0,ok,10568,8654,2025-09-12 05:04:47,1
step_0462,306,226,0,20,designer_collection,LuxDesign,v2.0,ok,12578,9442,2025-10-06 15:42:00,0
step_0463,580,696,1,42,sustainability_audit,LuxDesign,v2.0,ok,9026,3192,2025-09-04 07:51:24,0
step_0464,462,5,0,41,retail_storefront,EcoWear,v2.0,ok,7630,4017,2025-09-26 14:28:32,0
step_0465,428,352,1,24,retail_storefront,LuxDesign,v2.0,ok,9839,5649,2025-09-25 23:38:47,0
