id,task,tenant,status,mode,budget_json,policy_json,started_at,ended_at,cost_cents,latency_ms,reward
run_443,design_recommendation,tenant_a,succeeded,thorough,"{""max_latency_ms"": 1197, ""max_cost_cents"": 11}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-11 11:02:07.770182,2025-09-11 11:05:18.770182,7.39,1533,0.47
run_444,dynamic_pricing,tenant_d,failed,thorough,"{""max_latency_ms"": 2915, ""max_cost_cents"": 9}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-02 11:02:07.770182,2025-09-02 11:08:00.770182,4.85,2424,0.08
run_445,dynamic_pricing,tenant_c,succeeded,thorough,"{""max_latency_ms"": 1590, ""max_cost_cents"": 11}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-08 11:02:07.771096,2025-09-08 11:06:03.771096,4.48,2074,0.22
run_446,dynamic_pricing,tenant_c,failed,fast,"{""max_latency_ms"": 2394, ""max_cost_cents"": 9}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-09 11:02:07.771096,2025-09-09 11:34:15.771096,9.84,1816,0.14
run_447,design_recommendation,tenant_d,succeeded,fast,"{""max_latency_ms"": 2178, ""max_cost_cents"": 6}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-24 11:02:07.771096,2025-09-24 11:21:11.771096,8.36,2475,0.23
run_448,personalized_outfit,tenant_a,failed,thorough,"{""max_latency_ms"": 1023, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-14 11:02:07.771096,2025-09-14 11:13:04.771096,4.35,502,0.4
run_449,personalized_outfit,tenant_b,failed,thorough,"{""max_latency_ms"": 1724, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-10 11:02:07.771096,2025-09-10 11:27:13.771096,3.35,1408,0.38
run_450,design_recommendation,tenant_d,succeeded,fast,"{""max_latency_ms"": 1634, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-21 11:02:07.771096,2025-09-21 11:16:15.771096,5.74,1180,0.62
run_451,personalized_outfit,tenant_c,failed,fast,"{""max_latency_ms"": 2114, ""max_cost_cents"": 6}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-12 11:02:07.771096,2025-09-12 11:11:27.771096,4.39,2451,0.04
run_452,design_recommendation,tenant_b,succeeded,fast,"{""max_latency_ms"": 1675, ""max_cost_cents"": 7}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-04 11:02:07.771096,2025-09-04 11:11:12.771096,3.03,1827,0.25
run_453,dynamic_pricing,tenant_c,succeeded,fast,"{""max_latency_ms"": 1487, ""max_cost_cents"": 6}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-27 11:02:07.771096,2025-09-27 11:24:48.771096,3.95,1431,0.21
run_454,dynamic_pricing,tenant_c,succeeded,thorough,"{""max_latency_ms"": 1456, ""max_cost_cents"": 5}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-09-23 11:02:07.771096,2025-09-23 11:26:45.771096,8.74,641,0.28
run_455,design_recommendation,tenant_c,succeeded,fast,"{""max_latency_ms"": 2115, ""max_cost_cents"": 13}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-04 11:02:07.771096,2025-09-04 11:26:55.771096,1.04,2341,0.14
run_456,dynamic_pricing,tenant_d,succeeded,fast,"{""max_latency_ms"": 1746, ""max_cost_cents"": 12}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-06 11:02:07.771894,2025-09-06 11:04:16.771894,6.42,671,0.78
run_457,dynamic_pricing,tenant_c,failed,thorough,"{""max_latency_ms"": 1765, ""max_cost_cents"": 8}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-10 11:02:07.771894,2025-09-10 11:13:24.771894,2.89,2469,0.4
run_458,dynamic_pricing,tenant_d,succeeded,fast,"{""max_latency_ms"": 1738, ""max_cost_cents"": 7}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-15 11:02:07.772097,2025-09-15 11:20:36.772097,2.54,1917,0.27
run_459,dynamic_pricing,tenant_b,failed,fast,"{""max_latency_ms"": 2332, ""max_cost_cents"": 6}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-30 11:02:07.772097,2025-09-30 11:06:49.772097,3.38,2087,0.4
run_460,design_recommendation,tenant_a,succeeded,fast,"{""max_latency_ms"": 2983, ""max_cost_cents"": 12}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-12 11:02:07.772097,2025-09-12 11:11:31.772097,2.87,1584,0.2
run_461,dynamic_pricing,tenant_d,failed,fast,"{""max_latency_ms"": 1031, ""max_cost_cents"": 7}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-14 11:02:07.772097,2025-09-14 11:07:23.772097,6.1,2495,0.0
run_462,dynamic_pricing,tenant_a,succeeded,fast,"{""max_latency_ms"": 2142, ""max_cost_cents"": 8}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-20 11:02:07.772097,2025-09-20 11:14:07.772097,5.02,2407,0.31
run_463,dynamic_pricing,tenant_c,succeeded,fast,"{""max_latency_ms"": 1456, ""max_cost_cents"": 14}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-12 11:02:07.772097,2025-09-12 11:31:02.772097,8.89,670,0.46
run_464,dynamic_pricing,tenant_a,failed,fast,"{""max_latency_ms"": 1913, ""max_cost_cents"": 6}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-10-01 11:02:07.773171,2025-10-01 11:35:02.773171,4.07,2357,0.0
run_465,design_recommendation,tenant_d,succeeded,thorough,"{""max_latency_ms"": 1060, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-12 11:02:07.773171,2025-09-12 11:09:58.773171,3.97,2285,0.51
run_466,dynamic_pricing,tenant_d,succeeded,thorough,"{""max_latency_ms"": 1670, ""max_cost_cents"": 12}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-04 11:02:07.774157,2025-09-04 11:23:11.774157,8.81,2109,0.05
run_467,dynamic_pricing,tenant_b,succeeded,thorough,"{""max_latency_ms"": 2216, ""max_cost_cents"": 13}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-26 11:02:07.774157,2025-09-26 11:17:46.774157,1.61,2364,0.58
run_468,personalized_outfit,tenant_c,succeeded,fast,"{""max_latency_ms"": 2824, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-16 11:02:07.774157,2025-09-16 11:13:29.774157,8.57,2305,0.0
run_469,dynamic_pricing,tenant_d,failed,fast,"{""max_latency_ms"": 1306, ""max_cost_cents"": 15}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-28 11:02:07.775170,2025-09-28 11:05:35.775170,7.07,940,0.33
run_470,design_recommendation,tenant_c,succeeded,thorough,"{""max_latency_ms"": 2790, ""max_cost_cents"": 11}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-18 11:02:07.775170,2025-09-18 11:16:20.775170,1.66,1109,0.78
run_471,design_recommendation,tenant_b,failed,fast,"{""max_latency_ms"": 2641, ""max_cost_cents"": 7}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-06 11:02:07.775170,2025-09-06 11:27:23.775170,8.48,2220,0.33
run_472,design_recommendation,tenant_d,failed,thorough,"{""max_latency_ms"": 2309, ""max_cost_cents"": 7}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-11 11:02:07.775170,2025-09-11 11:04:50.775170,9.31,846,0.33
run_473,design_recommendation,tenant_d,succeeded,fast,"{""max_latency_ms"": 2354, ""max_cost_cents"": 7}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-13 11:02:07.775170,2025-09-13 11:13:59.775170,3.84,1365,0.65
run_474,design_recommendation,tenant_b,failed,fast,"{""max_latency_ms"": 2048, ""max_cost_cents"": 8}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-09 11:02:07.775170,2025-09-09 11:25:50.775170,3.42,1517,0.4
run_475,personalized_outfit,tenant_b,succeeded,fast,"{""max_latency_ms"": 1007, ""max_cost_cents"": 14}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-08 11:02:07.775170,2025-09-08 11:18:58.775170,7.51,2118,0.17
run_476,personalized_outfit,tenant_c,failed,thorough,"{""max_latency_ms"": 1719, ""max_cost_cents"": 14}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-23 11:02:07.776046,2025-09-23 11:22:16.776046,1.55,1513,0.4
run_477,personalized_outfit,tenant_c,succeeded,thorough,"{""max_latency_ms"": 2714, ""max_cost_cents"": 11}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-09-29 11:02:07.776146,2025-09-29 11:34:40.776146,4.56,1692,0.4
run_478,dynamic_pricing,tenant_b,failed,fast,"{""max_latency_ms"": 2306, ""max_cost_cents"": 7}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-10-01 11:02:07.776146,2025-10-01 11:12:02.776146,2.44,1987,0.4
run_479,design_recommendation,tenant_b,succeeded,thorough,"{""max_latency_ms"": 1140, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-17 11:02:07.776146,2025-09-17 11:07:22.776146,2.6,2291,0.66
run_480,design_recommendation,tenant_c,failed,fast,"{""max_latency_ms"": 1624, ""max_cost_cents"": 7}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-18 11:02:07.776146,2025-09-18 11:11:46.776146,6.44,2349,0.14
run_481,dynamic_pricing,tenant_d,succeeded,fast,"{""max_latency_ms"": 1981, ""max_cost_cents"": 14}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-09-07 11:02:07.776146,2025-09-07 11:10:02.776146,6.44,1896,0.27
run_482,personalized_outfit,tenant_d,succeeded,thorough,"{""max_latency_ms"": 2757, ""max_cost_cents"": 11}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-10 11:02:07.776146,2025-09-10 11:34:55.776146,4.02,712,0.54
run_483,personalized_outfit,tenant_a,succeeded,fast,"{""max_latency_ms"": 1883, ""max_cost_cents"": 6}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-12 11:02:07.776146,2025-09-12 11:16:51.776146,4.17,788,0.42
run_484,personalized_outfit,tenant_c,failed,fast,"{""max_latency_ms"": 1936, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-20 11:02:07.776146,2025-09-20 11:15:00.776146,4.41,1560,0.23
run_485,dynamic_pricing,tenant_d,succeeded,thorough,"{""max_latency_ms"": 2219, ""max_cost_cents"": 14}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-21 11:02:07.777111,2025-09-21 11:34:59.777111,5.37,2458,0.32
run_486,personalized_outfit,tenant_b,succeeded,thorough,"{""max_latency_ms"": 1511, ""max_cost_cents"": 9}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-10 11:02:07.777286,2025-09-10 11:19:44.777286,8.07,1014,0.16
run_487,dynamic_pricing,tenant_d,failed,fast,"{""max_latency_ms"": 2933, ""max_cost_cents"": 10}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-09-21 11:02:07.777286,2025-09-21 11:28:38.777286,5.77,634,0.4
run_488,dynamic_pricing,tenant_b,succeeded,thorough,"{""max_latency_ms"": 1465, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-08 11:02:07.777286,2025-09-08 11:21:14.777286,6.7,1031,0.27
run_489,design_recommendation,tenant_c,succeeded,thorough,"{""max_latency_ms"": 1036, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-30 11:02:07.777286,2025-09-30 11:09:42.777286,5.2,2286,0.15
run_490,design_recommendation,tenant_d,failed,fast,"{""max_latency_ms"": 1649, ""max_cost_cents"": 10}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-09-15 11:02:07.777286,2025-09-15 11:13:02.777286,4.94,2106,0.4
run_491,personalized_outfit,tenant_c,succeeded,fast,"{""max_latency_ms"": 1632, ""max_cost_cents"": 11}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-29 11:02:07.777286,2025-09-29 11:12:27.777286,3.45,989,0.72
run_492,design_recommendation,tenant_c,failed,thorough,"{""max_latency_ms"": 2003, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-07 11:02:07.777286,2025-09-07 11:07:46.777286,5.82,749,0.4
run_493,personalized_outfit,tenant_b,succeeded,fast,"{""max_latency_ms"": 1923, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-20 11:02:07.777286,2025-09-20 11:07:42.777286,5.9,770,0.63
run_494,dynamic_pricing,tenant_c,succeeded,fast,"{""max_latency_ms"": 2490, ""max_cost_cents"": 9}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-11 11:02:07.777286,2025-09-11 11:14:35.777286,2.34,1368,0.71
run_495,personalized_outfit,tenant_d,succeeded,fast,"{""max_latency_ms"": 1198, ""max_cost_cents"": 14}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-07 11:02:07.777286,2025-09-07 11:20:05.777286,8.86,985,0.38
run_496,personalized_outfit,tenant_a,succeeded,thorough,"{""max_latency_ms"": 2712, ""max_cost_cents"": 7}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-02 11:02:07.777286,2025-09-02 11:34:14.777286,5.44,1872,0.32
run_497,dynamic_pricing,tenant_d,failed,thorough,"{""max_latency_ms"": 1251, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-22 11:02:07.777286,2025-09-22 11:08:49.777286,3.48,851,0.32
run_498,dynamic_pricing,tenant_b,succeeded,thorough,"{""max_latency_ms"": 2299, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-05 11:02:07.778096,2025-09-05 11:21:57.778096,2.45,779,0.77
run_499,personalized_outfit,tenant_d,succeeded,fast,"{""max_latency_ms"": 2004, ""max_cost_cents"": 9}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-26 11:02:07.778096,2025-09-26 11:15:23.778096,5.12,1105,0.59
