id,task,tenant,status,mode,budget_json,policy_json,started_at,ended_at,cost_cents_x,latency_ms,reward,run_id,confidence,cost_cents_y,tools_json,agent,eco_min_score,culture_check
run_042,personalized_outfit,tenant_a,succeeded,thorough,"{'max_latency_ms': 2842, 'max_cost_cents': 7}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-07 11:02:07.738093,2025-09-07 11:12:43.738093,2.93,1162,0.55,run_042,0.82,3.31,"[{'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 277}, {'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 395}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 383}]","['ReturnRiskAgent', 'Aggregator', 'CultureAgent']",0.7,True
run_043,personalized_outfit,tenant_c,succeeded,thorough,"{'max_latency_ms': 1795, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-28 11:02:07.738093,2025-09-28 11:12:09.738093,2.42,2318,0.28,run_043,0.845,3.18,"[{'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 249}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 217}]","['EcoAgent', 'ReturnRiskAgent']",0.7,True
run_044,personalized_outfit,tenant_b,succeeded,thorough,"{'max_latency_ms': 2605, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-19 11:02:07.738093,2025-09-19 11:34:36.738093,8.65,1820,0.24,run_044,0.7220000000000001,6.54,"[{'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 234}, {'name': 'AggregatorTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 124}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 486}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 401}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 364}]","['EcoAgent', 'Aggregator', 'StylistAgent', 'TrendAgent', 'ReturnRiskAgent']",0.7,True
run_045,design_recommendation,tenant_a,failed,fast,"{'max_latency_ms': 2705, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-16 11:02:07.738093,2025-09-16 11:19:23.738093,2.54,1795,0.29,run_045,0.74,4.21,"[{'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 216}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 425}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 111}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 204}]","['ReturnRiskAgent', 'StylistAgent', 'EcoAgent']",0.7,True
run_046,dynamic_pricing,tenant_c,succeeded,thorough,"{'max_latency_ms': 2002, 'max_cost_cents': 14}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-24 11:02:07.739089,2025-09-24 11:13:20.739089,8.37,1069,0.31,run_046,0.732,6.5600000000000005,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 308}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 450}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 145}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 164}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 377}]","['DemandAgent', 'CultureAgent', 'TrendAgent', 'ElasticityAgent']",0.7,True
run_047,design_recommendation,tenant_b,succeeded,thorough,"{'max_latency_ms': 3000, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-05 11:02:07.739089,2025-09-05 11:31:44.739089,5.23,1017,0.41,run_047,0.724,6.32,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 461}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 135}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 490}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 373}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 379}]","['CultureAgent', 'ReturnRiskAgent', 'DemandAgent']",0.7,True
run_048,personalized_outfit,tenant_a,failed,thorough,"{'max_latency_ms': 1460, 'max_cost_cents': 14}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-03 11:02:07.739306,2025-09-03 11:28:04.739306,9.86,2383,0.0,run_048,0.6,5.42,"[{'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 334}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 137}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 209}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 403}]","['ReturnRiskAgent', 'TrendAgent', 'StylistAgent']",0.7,True
run_049,dynamic_pricing,tenant_d,failed,fast,"{'max_latency_ms': 1285, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-22 11:02:07.739306,2025-09-22 11:03:48.739306,6.68,703,0.4,run_049,0.8,3.46,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 129}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 151}]","['CultureAgent', 'StylistAgent']",0.7,True
run_050,dynamic_pricing,tenant_d,succeeded,thorough,"{'max_latency_ms': 2844, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-19 11:02:07.739306,2025-09-19 11:18:51.739306,3.22,593,0.43,run_050,0.73,5.75,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 148}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 267}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 151}, {'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 498}]","['DemandAgent', 'StylistAgent', 'CultureAgent', 'Aggregator']",0.7,True
run_051,personalized_outfit,tenant_a,failed,thorough,"{'max_latency_ms': 1524, 'max_cost_cents': 7}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-29 11:02:07.740098,2025-09-29 11:25:51.740098,9.17,1776,0.33,run_051,0.795,6.87,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 115}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 451}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 116}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 363}]","['StylistAgent', 'TrendAgent', 'ReturnRiskAgent', 'EcoAgent']",0.7,True
run_052,dynamic_pricing,tenant_a,succeeded,fast,"{'max_latency_ms': 2318, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-15 11:02:07.740951,2025-09-15 11:32:31.740951,3.6,985,0.44,run_052,0.81,4.66,"[{'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 346}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 477}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 244}]","['Verifier', 'CultureAgent']",0.7,True
run_053,personalized_outfit,tenant_c,failed,fast,"{'max_latency_ms': 2806, 'max_cost_cents': 6}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-25 11:02:07.740951,2025-09-25 11:19:12.740951,4.81,1776,0.39,run_053,0.8025,7.36,"[{'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 287}, {'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 108}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 121}, {'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 286}]","['ElasticityAgent', 'Aggregator']",0.7,True
run_054,personalized_outfit,tenant_b,succeeded,thorough,"{'max_latency_ms': 1998, 'max_cost_cents': 8}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-06 11:02:07.740951,2025-09-06 11:10:21.740951,2.47,2217,0.26,run_054,0.7060000000000001,5.87,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 185}, {'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 246}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 386}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 289}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 491}]","['DemandAgent', 'Verifier', 'ReturnRiskAgent', 'EcoAgent']",0.7,True
run_055,design_recommendation,tenant_c,succeeded,thorough,"{'max_latency_ms': 2710, 'max_cost_cents': 13}","{'eco_min_score': 0.4, 'culture_check': False}",2025-09-20 11:02:07.741932,2025-09-20 11:16:05.741932,7.13,2122,0.11,run_055,0.7166666666666667,4.37,"[{'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 146}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 397}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 344}]","['EcoAgent', 'CultureAgent']",0.4,False
run_056,personalized_outfit,tenant_d,succeeded,fast,"{'max_latency_ms': 2765, 'max_cost_cents': 15}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-22 11:02:07.741932,2025-09-22 11:04:32.741932,4.79,1194,0.51,run_056,0.634,5.08,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 291}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 161}, {'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 334}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 437}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 369}]","['PersonaAgent', 'ReturnRiskAgent', 'Verifier', 'DemandAgent']",0.7,True
run_057,personalized_outfit,tenant_a,failed,fast,"{'max_latency_ms': 2672, 'max_cost_cents': 13}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-04 11:02:07.741932,2025-09-04 11:11:00.741932,2.6,2367,0.26,run_057,0.7233333333333333,3.75,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 162}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 197}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 383}]","['PersonaAgent', 'CultureAgent', 'ElasticityAgent']",0.7,True
run_058,personalized_outfit,tenant_a,succeeded,fast,"{'max_latency_ms': 2390, 'max_cost_cents': 15}","{'eco_min_score': 0.7, 'culture_check': True}",2025-10-01 11:02:07.741932,2025-10-01 11:28:40.741932,2.72,2211,0.62,run_058,0.694,7.04,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 413}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 169}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 414}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 292}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 302}]","['PersonaAgent', 'Verifier', 'CultureAgent', 'EcoAgent']",0.7,True
run_059,personalized_outfit,tenant_b,succeeded,fast,"{'max_latency_ms': 1220, 'max_cost_cents': 8}","{'eco_min_score': 0.7, 'culture_check': True}",2025-10-01 11:02:07.742394,2025-10-01 11:14:09.742394,3.0,1313,0.68,run_059,0.5333333333333333,4.3100000000000005,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 468}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 298}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 399}]","['CultureAgent', 'EcoAgent', 'PersonaAgent']",0.7,True
run_060,design_recommendation,tenant_a,succeeded,fast,"{'max_latency_ms': 2374, 'max_cost_cents': 7}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-02 11:02:07.742394,2025-09-02 11:31:38.742394,4.04,760,0.47,run_060,0.71,6.05,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 428}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 217}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 359}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 271}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 130}]","['CultureAgent', 'EcoAgent', 'PersonaAgent', 'DemandAgent', 'ElasticityAgent']",0.7,True
run_061,personalized_outfit,tenant_a,succeeded,thorough,"{'max_latency_ms': 2651, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-22 11:02:07.742394,2025-09-22 11:31:32.742394,8.95,2488,0.0,run_061,0.7566666666666667,4.1,"[{'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 332}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 377}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 201}]","['ReturnRiskAgent', 'ElasticityAgent', 'EcoAgent']",0.7,True
run_062,personalized_outfit,tenant_d,failed,thorough,"{'max_latency_ms': 1977, 'max_cost_cents': 7}","{'eco_min_score': 0.7, 'culture_check': True}",2025-10-01 11:02:07.742394,2025-10-01 11:31:41.742394,4.04,1704,0.22,run_062,0.6675,3.05,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 443}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 445}, {'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 328}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 335}]","['PersonaAgent', 'ElasticityAgent', 'Verifier', 'DemandAgent']",0.7,True
run_063,design_recommendation,tenant_c,succeeded,fast,"{'max_latency_ms': 1506, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-07 11:02:07.742394,2025-09-07 11:08:50.742394,2.56,2486,0.35,run_063,0.6325000000000001,3.73,"[{'name': 'TrendAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 302}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 323}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 413}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 435}]","['TrendAgent', 'ElasticityAgent', 'EcoAgent']",0.7,True
run_064,personalized_outfit,tenant_a,failed,thorough,"{'max_latency_ms': 1814, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-03 11:02:07.742394,2025-09-03 11:15:43.742394,5.21,680,0.4,run_064,0.8066666666666666,2.77,"[{'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 364}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 234}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 433}]","['TrendAgent', 'StylistAgent']",0.7,True
run_065,dynamic_pricing,tenant_c,succeeded,fast,"{'max_latency_ms': 1746, 'max_cost_cents': 6}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-04 11:02:07.742920,2025-09-04 11:12:51.742920,1.47,1789,0.7,run_065,0.525,2.84,"[{'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 277}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 453}]","['Verifier', 'DemandAgent']",0.7,True
run_066,design_recommendation,tenant_c,failed,thorough,"{'max_latency_ms': 1809, 'max_cost_cents': 7}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-12 11:02:07.743006,2025-09-12 11:19:39.743006,5.28,963,0.33,run_066,0.85,3.26,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 218}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 324}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 407}]","['StylistAgent', 'ElasticityAgent', 'Verifier']",0.7,True
run_067,design_recommendation,tenant_c,succeeded,fast,"{'max_latency_ms': 1764, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-26 11:02:07.743006,2025-09-26 11:23:21.743006,4.7,1738,0.32,run_067,0.722,6.91,"[{'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 119}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 105}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 395}, {'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 423}, {'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 342}]","['ElasticityAgent', 'CultureAgent', 'Aggregator']",0.7,True
run_068,dynamic_pricing,tenant_b,succeeded,thorough,"{'max_latency_ms': 1615, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-13 11:02:07.743006,2025-09-13 11:04:23.743006,8.52,1058,0.22,run_068,0.7125,4.41,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 448}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 363}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 386}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 389}]","['Aggregator', 'TrendAgent', 'DemandAgent', 'Verifier']",0.7,True
run_069,dynamic_pricing,tenant_c,succeeded,thorough,"{'max_latency_ms': 2148, 'max_cost_cents': 8}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-17 11:02:07.743006,2025-09-17 11:18:19.743006,1.53,889,0.78,run_069,0.755,2.67,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 471}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 335}]","['Aggregator', 'ReturnRiskAgent']",0.7,True
run_070,personalized_outfit,tenant_d,succeeded,thorough,"{'max_latency_ms': 1544, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-16 11:02:07.743006,2025-09-16 11:12:39.743006,3.27,698,0.42,run_070,0.7375,5.08,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 313}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 459}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 145}, {'name': 'AggregatorTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 319}]","['PersonaAgent', 'ElasticityAgent', 'ReturnRiskAgent', 'Aggregator']",0.7,True
run_071,dynamic_pricing,tenant_d,failed,fast,"{'max_latency_ms': 1473, 'max_cost_cents': 9}","{'eco_min_score': 0.4, 'culture_check': False}",2025-09-14 11:02:07.743006,2025-09-14 11:27:51.743006,6.14,2229,0.08,run_071,0.758,5.8100000000000005,"[{'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 220}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 187}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 485}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 206}, {'name': 'VerifierTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 485}]","['EcoAgent', 'PersonaAgent', 'ReturnRiskAgent', 'ElasticityAgent', 'Verifier']",0.4,False
run_072,design_recommendation,tenant_d,failed,thorough,"{'max_latency_ms': 2457, 'max_cost_cents': 15}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-10 11:02:07.743006,2025-09-10 11:15:58.743006,7.69,2089,0.18,run_072,0.7066666666666667,2.6799999999999997,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 223}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 265}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 252}]","['CultureAgent', 'ElasticityAgent']",0.7,True
run_073,personalized_outfit,tenant_d,failed,fast,"{'max_latency_ms': 1213, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-11 11:02:07.743006,2025-09-11 11:16:16.743006,4.97,1557,0.25,run_073,0.624,4.07,"[{'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 377}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 362}, {'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 178}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 359}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 363}]","['Verifier', 'StylistAgent', 'Aggregator', 'ElasticityAgent', 'DemandAgent']",0.7,True
